"car_initial","car_number","axle_side","eqp_axle_nbr","Start_year","Start_month","start_date","end_year","End_month","End_date","Train_type","origin_station","destination_station","Train_Priority","kipread_day","kipread_month","kipread_year","kipread_hour","kipread_minute","kipread_secs","VNDR_EDR_NME","EDR_VNDR","AGE","EQP_SEQ_NBR","WHL_AVG_KIPS","WHL_PEAK_KIPS","WHL_DYN_KIPS","WHL_DYN_RATIO","EDR_EQP_SPD","EQP_GRS_TONS","TARE","car_type","car_characteristic","EQP_GRP","GRS_RAIL_WGT","KIPDAYS","RPR_WHY_CD","weight"
"EQVI",985257,"L",4,2010,6,21,2013,8,30,"E","RNR","HEP","A",30,8,2012,4,43,0,"ROGN","SALIENT",801,57,36.1,40.0,3.93,1.11,32.0,25.2,24,"K",341,"HOPP",286000,0.0,25,121.0
"EQVI",985388,"L",1,2009,9,5,2014,2,28,"E","RNR","HEP","A",30,8,2012,4,43,0,"ROGN","SALIENT",1090,67,33.6,38.8,5.21,1.16,32.2,24.9,24,"K",341,"HOPP",286000,0.0,11,120.0
"FHIA",76291,"R",1,2010,11,2,2013,12,20,"E","KRK","QDP","A",28,8,2012,8,4,0,"ROGN","SALIENT",665,121,36.0,39.6,3.64,1.1,39.9,22.3,21,"J",311,"GOND",286000,0.0,11,124.0
"FHIA",76291,"R",1,2010,11,2,2013,12,20,"E","KRK","QDP","A",2,9,2012,10,34,0,"ROGN","SALIENT",670,121,37.1,42.0,4.89,1.13,53.0,22.3,21,"J",311,"GOND",286000,0.0,11,125.0
"WLOA",754445,"R",1,2009,9,26,2012,9,26,"E","PKN","HWP","A",28,8,2012,8,47,51,"AMAZ","PRT",1067,85,34.8,36.3,1.52,1.04,46.9,24.8,24,"H",351,"HOPP",286000,0.0,11,121.0
"EQ",866856,"L",2,2010,4,1,2014,11,26,"E","FHE","QDP","A",30,8,2012,11,7,12,"PRAI","PRT",882,132,32.0,36.7,4.63,1.14,35.3,24.1,22,"J",311,"GOND",286000,0.0,11,124.0
"EQVI",561371,"L",9,2009,4,16,2013,10,17,"B","OSF","VFR","A",30,8,2012,23,58,0,"BAGD","SALIENT",1232,23,26.6,30.2,3.64,1.14,39.5,94.6,93,"S",162,"IFLT",800000,0.0,11,234.0
"EQVI",905766,"R",1,2011,3,25,2014,6,21,"E","EHQ","ZWP","A",30,8,2012,21,36,42,"JOPP","PRT",524,16,45.3,48.1,2.85,1.06,28.8,20.4,20,"J",311,"GOND",286000,0.0,11,138.0
"EQVI",992921,"L",3,2011,9,10,2013,12,29,"E","EHQ","ZWP","A",30,8,2012,21,36,42,"JOPP","PRT",355,38,38.2,46.4,8.24,1.22,28.1,20.1,21,"J",311,"GOND",286000,0.0,11,135.0
"EQVI",717656,"R",4,2011,11,6,2014,11,6,"X","UJW","PDZ","A",28,8,2012,11,30,0,"MESA","SALIENT",296,70,24.5,27.9,3.38,1.14,51.5,31.1,30,"C",114,"HOPP",286000,2423.0,11,96.9
"DWZ",642329,"L",4,2011,4,28,2014,4,28,"X","UJW","PDZ","A",28,8,2012,11,30,0,"MESA","SALIENT",488,112,26.0,28.6,2.57,1.1,45.4,31.8,31,"C",114,"HOPP",286000,0.0,60,89.5
"MKPA",22533,"R",4,2011,11,23,2014,11,23,"E","SDP","QDP","A",28,8,2012,11,58,21,"AMAZ","PRT",279,24,34.7,34.7,0.0,1.0,42.1,25.4,23,"H",330,"HOPP",286000,0.0,11,117.0
"WONA",45537,"R",4,2009,10,8,2012,10,8,"E","POW","QDP","A",28,8,2012,12,1,0,"ROGN","SALIENT",1055,25,38.4,46.7,8.31,1.22,31.4,21.3,21,"J",311,"GOND",286000,0.0,11,119.0
"EQVI",716831,"R",3,2010,6,25,2013,1,13,"X","NDO","ELO","M",28,8,2012,13,45,54,"VELO","PRT",795,18,37.5,45.0,7.56,1.2,37.2,35.2,31,"C",114,"HOPP",286000,0.0,11,121.0
"GHHA",9113,"L",2,2009,6,30,2013,7,2,"E","VXG","VFP","A",1,9,2012,2,44,42,"JOPP","PRT",1159,109,43.8,46.1,2.36,1.05,39.1,25.2,21,"J",311,"GOND",286000,0.0,11,137.0
"NFOA",28303,"R",1,2010,12,9,2013,12,9,"E","VDL","EWP","A",29,8,2012,3,16,36,"AMAZ","PRT",629,103,27.2,31.2,4.0,1.15,51.4,22.2,22,"J",311,"GOND",286000,0.0,11,113.0
"EQVI",710653,"L",3,2011,5,29,2013,3,16,"X","NDO","QUN","A",31,8,2012,10,46,42,"MALT","PRT",460,47,34.8,52.3,17.6,1.51,55.9,32.0,31,"C",114,"HOPP",286000,3878.0,65,114.0
"EQVI",903625,"L",1,2011,4,24,2014,4,17,"E","EHQ","EWP","A",28,8,2012,18,7,22,"JOPP","PRT",492,68,34.4,37.0,2.57,1.07,37.6,24.9,20,"J",311,"GOND",286000,0.0,75,129.0
"EQVI",905523,"R",4,2011,3,2,2013,12,13,"E","EHQ","EWP","A",28,8,2012,18,7,22,"JOPP","PRT",545,25,33.0,36.5,3.52,1.11,38.8,24.1,20,"J",311,"GOND",286000,0.0,11,132.0
"GHHA",7254,"R",4,2011,11,14,2014,11,14,"E","VXG","GNP","A",29,8,2012,19,31,10,"JOPP","PRT",289,103,36.6,44.3,7.7,1.21,36.2,24.8,23,"J",301,"GOND",286000,0.0,11,127.0
"EQVI",905825,"L",3,2010,6,24,2013,6,24,"E","FHE","QDP","A",28,8,2012,18,38,59,"PRAI","PRT",796,133,40.2,45.1,4.87,1.12,42.3,24.8,20,"J",311,"GOND",286000,0.0,11,106.0
"EQ",866749,"R",4,2009,8,24,2014,9,5,"E","FHE","QDP","A",28,8,2012,18,38,59,"PRAI","PRT",1100,131,27.1,32.8,5.74,1.21,43.6,26.7,21,"J",311,"GOND",286000,0.0,60,104.0
"EQVI",700633,"R",1,2010,8,21,2013,8,21,"X","OYZ","ZDY","A",28,8,2012,19,29,8,"PRAI","PRT",738,58,37.5,49.1,11.6,1.31,35.3,32.6,30,"C",114,"HOPP",286000,0.0,65,106.0
"EQVI",904140,"L",3,2010,4,16,2014,2,10,"E","LRJ","GIP","A",28,8,2012,20,29,0,"ROGN","SALIENT",865,109,37.5,41.0,3.46,1.09,51.7,20.9,20,"J",311,"GOND",286000,0.0,60,123.0
"EQVI",991533,"R",1,2011,5,12,2014,5,12,"E","UEH","VFP","A",29,8,2012,3,11,27,"VELO","PRT",475,45,35.4,38.9,3.51,1.1,33.1,24.2,21,"J",311,"GOND",286000,0.0,11,126.0
"EQVI",991552,"L",3,2011,12,1,2013,8,19,"E","UEH","VFP","A",29,8,2012,3,11,27,"VELO","PRT",272,122,35.6,39.8,4.2,1.12,35.4,21.8,21,"J",311,"GOND",286000,0.0,11,127.0
"EQEA",4766,"R",2,2011,4,22,2014,4,22,"E","LRJ","GIP","A",30,8,2012,0,23,0,"ROGN","SALIENT",495,18,34.9,42.1,7.13,1.2,41.8,21.4,20,"J",311,"GOND",286000,0.0,11,125.0
"FHIA",76122,"L",2,2010,3,4,2013,10,15,"E","KRK","QDP","A",28,8,2012,22,15,0,"ROGN","SALIENT",908,59,30.6,49.9,19.3,1.63,32.3,22.7,21,"J",311,"GOND",286000,9646.0,65,124.0
"FHIA",76167,"R",2,2011,10,17,2014,12,26,"E","KRK","QDP","A",28,8,2012,22,15,0,"ROGN","SALIENT",316,45,37.5,43.5,5.99,1.16,31.7,22.4,21,"J",311,"GOND",286000,0.0,11,125.0
"FDLA",73527,"R",3,2010,6,28,2013,6,28,"E","VOS","UZP","A",30,8,2012,18,24,0,"ROGN","SALIENT",794,121,34.7,38.1,3.38,1.1,39.9,21.6,21,"J",311,"GOND",286000,0.0,11,123.0
"WAXA",7311,"L",3,2011,10,9,2014,10,9,"E","POP","FDP","A",28,8,2012,23,16,12,"AMAZ","PRT",324,113,32.4,37.9,5.52,1.17,44.3,27.3,24,"K",346,"HOPP",286000,0.0,11,110.0
"EQVI",702385,"R",1,2011,2,25,2014,2,25,"X","OUA","ZDY","A",31,8,2012,3,19,1,"PRAI","PRT",553,91,32.2,36.6,4.4,1.14,35.3,31.1,31,"C",114,"HOPP",286000,0.0,11,96.3
"EQVI",992803,"L",3,2011,4,25,2014,12,23,"E","FRE","VFP","A",2,9,2012,8,58,5,"JOPP","PRT",496,86,40.7,46.3,5.62,1.14,38.6,24.8,21,"J",311,"GOND",286000,0.0,11,124.0
"SQMA",84397,"L",3,2009,10,8,2012,10,8,"E","GRO","DWP","D",31,8,2012,0,50,0,"ROGN","SALIENT",1057,102,37.3,41.4,4.17,1.11,22.8,21.2,20,"J",311,"GOND",286000,0.0,11,126.0
"AFOA",23414,"R",2,2010,6,27,2013,6,27,"E","PLF","EDP","A",29,8,2012,3,36,0,"ROGN","SALIENT",794,119,34.4,38.2,3.77,1.11,44.0,26.1,25,"K",341,"HOPP",286000,0.0,11,119.0
"AFOA",23679,"R",1,2010,9,16,2013,9,16,"E","PLF","EDP","A",29,8,2012,3,36,0,"ROGN","SALIENT",713,31,33.2,40.3,7.03,1.21,45.7,25.9,25,"K",341,"HOPP",286000,0.0,11,120.0
"ISSA",85719,"R",2,2011,2,11,2014,2,11,"E","KDI","ENP","A",29,8,2012,4,5,0,"ROGN","SALIENT",565,38,39.8,81.6,41.8,2.05,38.1,20.5,20,"J",311,"GOND",286000,3881.0,78,127.0
"EQVI",715244,"R",1,2012,8,16,2013,4,19,"X","HOS","ORZ","A",29,8,2012,14,59,9,"PRAI","PRT",13,62,30.6,36.4,5.79,1.19,33.1,30.0,31,"C",114,"HOPP",286000,0.0,11,94.4
"WJQA",63857,"R",1,2010,12,19,2013,12,19,"E","VOS","FDP","A",1,9,2012,22,18,0,"ROGN","SALIENT",622,123,38.7,43.3,4.55,1.12,53.4,20.8,20,"J",311,"GOND",286000,0.0,60,124.0
"WJQA",63509,"L",1,2009,6,19,2012,11,28,"E","VOS","FDP","A",1,9,2012,22,18,0,"ROGN","SALIENT",1170,103,32.8,55.5,22.7,1.69,53.5,21.0,20,"J",311,"GOND",286000,933.0,75,125.0
"GHHA",93546,"R",2,2010,10,7,2013,10,7,"E","VXG","VFP","A",2,9,2012,11,40,3,"JOPP","PRT",696,85,39.5,44.0,4.57,1.12,41.1,25.8,20,"J",311,"GOND",286000,0.0,60,136.0
"WAXA",86428,"R",3,2011,7,13,2014,7,13,"E","NEE","HEP","A",29,8,2012,23,55,54,"AMAZ","PRT",413,28,38.5,40.5,1.96,1.05,46.9,25.5,24,"K",346,"HOPP",286000,0.0,64,118.0
"SQMA",83430,"R",3,2009,10,30,2012,10,30,"E","VOS","UZP","A",29,8,2012,4,49,0,"ROGN","SALIENT",1034,73,31.7,36.6,4.89,1.15,36.2,21.3,20,"J",311,"GOND",286000,0.0,11,126.0
"QGBA",299378,"L",1,2010,3,22,2013,3,22,"E","VOS","UZP","A",29,8,2012,4,49,0,"ROGN","SALIENT",891,104,34.9,38.7,3.86,1.11,36.8,21.5,21,"J",311,"GOND",286000,0.0,11,124.0
"EQVI",701904,"R",4,2008,9,20,2012,11,14,"X","YDZ","DED","H",29,8,2012,4,56,0,"MESA","SALIENT",1439,60,47.5,67.8,20.3,1.43,52.1,31.5,30,"C",114,"HOPP",286000,9471.0,65,139.0
"KLSA",57335,"L",3,2010,7,15,2013,7,15,"E","VOS","UZP","A",29,8,2012,5,23,0,"ROGN","SALIENT",776,115,39.2,44.6,5.36,1.14,34.9,21.1,21,"J",311,"GOND",286000,0.0,11,124.0
"IXUA",293379,"L",3,2012,1,29,2013,12,26,"E","WKK","QDP","A",30,8,2012,17,49,25,"AMAZ","PRT",214,20,41.1,50.2,9.12,1.22,43.3,27.1,22,"J",311,"GOND",286000,0.0,11,135.0
"IXUA",293439,"R",4,2010,3,4,2013,3,4,"E","WKK","QDP","A",30,8,2012,17,49,25,"AMAZ","PRT",910,15,36.1,44.5,8.47,1.23,43.0,24.7,22,"J",311,"GOND",286000,0.0,65,122.0
"EQVI",991416,"R",3,2011,12,30,2014,10,20,"E","UEH","VFP","A",29,8,2012,9,14,0,"PEST","SALIENT",243,67,34.8,38.4,3.61,1.1,33.8,21.8,21,"J",311,"GOND",286000,0.0,11,131.0
"EQVI",991908,"L",4,2008,3,20,2013,8,5,"E","UEH","VFP","A",29,8,2012,9,14,0,"PEST","SALIENT",1623,96,35.4,39.0,3.68,1.1,33.9,21.5,21,"J",311,"GOND",286000,0.0,11,128.0
"FLWA",833302,"R",2,2010,4,27,2014,8,19,"E","FUG","DWP","A",29,8,2012,9,27,0,"ROGN","SALIENT",855,13,37.8,44.1,6.26,1.17,40.0,21.4,20,"J",311,"GOND",286000,0.0,60,124.0
"EQVI",903111,"R",3,2010,9,12,2012,10,15,"E","FUG","DWP","A",29,8,2012,9,27,0,"ROGN","SALIENT",717,20,35.6,43.6,8.0,1.22,40.3,21.9,21,"J",311,"GOND",286000,0.0,11,123.0
"FLWA",833161,"R",2,2012,1,23,2013,12,20,"E","FUG","DWP","A",29,8,2012,9,27,0,"ROGN","SALIENT",219,68,38.6,45.4,6.75,1.17,42.2,22.4,22,"J",311,"GOND",286000,0.0,11,120.0
"WJQA",64691,"R",1,2011,12,27,2014,12,27,"E","GRO","UZP","D",29,8,2012,11,17,21,"WHET","PRT",246,8,26.2,31.1,4.9,1.19,34.6,19.3,20,"J",311,"GOND",286000,811.0,11,95.0
"EQ",868379,"R",2,2009,3,10,2012,10,24,"E","FRE","EWP","A",29,8,2012,15,56,0,"BMRK","SALIENT",1268,22,39.9,44.1,4.23,1.11,35.1,23.3,22,"J",311,"GOND",286000,6833.0,11,125.0
"EQ",869370,"L",3,2009,2,18,2014,12,7,"E","FRE","EWP","A",29,8,2012,15,56,0,"BMRK","SALIENT",1288,15,36.0,39.5,3.51,1.1,35.1,22.4,21,"J",311,"GOND",286000,10734.0,11,130.0
"EQVI",991375,"L",4,2010,9,9,2013,9,9,"E","UEH","VFP","A",29,8,2012,23,45,37,"VELO","PRT",720,64,33.2,36.8,3.6,1.11,34.2,22.5,21,"J",311,"GOND",286000,0.0,25,116.0
"EQ",866939,"L",1,2011,5,9,2012,10,23,"E","UEH","VFP","A",29,8,2012,23,45,37,"VELO","PRT",478,30,28.9,30.8,1.81,1.06,34.1,24.6,21,"J",311,"GOND",286000,0.0,11,104.0
"EQVI",560986,"R",4,2010,1,1,2012,11,15,"S","OSF","WDF","D",30,8,2012,7,49,0,"PEST","SALIENT",972,24,20.0,21.2,1.2,1.06,32.8,136.0,89,"S",162,"IFLT",801300,0.0,64,116.0
"EQVI",992065,"R",2,2010,4,9,2013,4,9,"E","EHQ","ZWP","A",31,8,2012,2,51,57,"JOPP","PRT",875,32,41.8,47.4,5.6,1.13,37.0,27.4,21,"J",311,"GOND",286000,0.0,60,136.0
"NFOA",24314,"R",3,2012,3,12,2013,12,26,"E","NFO","EDP","A",31,8,2012,2,4,36,"AMAZ","PRT",172,103,36.6,37.8,1.18,1.03,44.1,23.7,21,"J",311,"GOND",286000,0.0,11,111.0
"EQVI",991465,"L",1,2011,5,31,2012,12,4,"E","FHE","QDP","A",29,8,2012,23,21,22,"PRAI","PRT",456,37,29.1,35.4,6.32,1.22,53.5,24.4,21,"J",311,"GOND",286000,0.0,11,113.0
"FRDA",21735,"L",1,2009,12,12,2012,12,12,"E","FUG","HWP","A",30,8,2012,0,10,0,"ROGN","SALIENT",991,65,32.1,34.4,2.28,1.07,39.5,25.6,25,"K",341,"HOPP",286000,0.0,65,106.0
"EQVI",563467,"R",9,2008,6,10,2012,12,29,"B","RLJ","VFR","A",30,8,2012,0,21,0,"WINT","SALIENT",1541,3,17.6,21.2,3.57,1.2,58.1,88.3,80,"S",332,"IFLT",660000,0.0,64,117.0
"EQVI",573346,"L",3,2008,8,18,2014,10,19,"B","RLJ","VFR","A",30,8,2012,0,21,0,"WINT","SALIENT",1472,15,28.9,34.9,5.94,1.21,57.7,113.0,108,"S",367,"IFLT",801000,0.0,64,191.0
"JHPA",7207,"R",2,2010,9,9,2013,9,9,"E","NFV","QDP","A",30,8,2012,0,25,35,"AMAZ","PRT",721,37,38.9,40.9,2.03,1.05,46.2,22.6,21,"J",311,"GOND",286000,0.0,64,124.0
"EQVI",992900,"L",4,2011,6,27,2014,5,26,"E","EHQ","ZWP","A",30,8,2012,21,36,42,"JOPP","PRT",430,92,43.4,44.5,1.06,1.02,28.2,20.8,21,"J",311,"GOND",286000,6539.0,65,136.0
"WONA",45488,"R",2,2010,9,5,2013,9,5,"E","POW","QDP","A",30,8,2012,2,38,17,"WHET","PRT",725,108,41.5,46.4,4.89,1.12,43.5,23.1,21,"J",311,"GOND",286000,0.0,11,124.0
"EQVI",586729,"L",8,2008,9,18,2012,10,4,"Z","FKF","SWO","A",30,8,2012,7,0,0,"MESA","SALIENT",1442,16,14.7,17.6,2.95,1.2,47.8,102.0,69,"S",635,"IFLT",486000,0.0,11,103.0
"EQVI",992657,"L",1,2010,9,10,2014,9,16,"E","UEH","VAP","A",30,8,2012,8,41,34,"VELO","PRT",720,47,37.0,41.5,4.45,1.12,33.6,22.7,21,"J",311,"GOND",286000,0.0,75,126.0
"EQ",868768,"R",2,2012,3,24,2014,8,31,"E","UEH","VAP","A",30,8,2012,8,41,34,"VELO","PRT",159,68,39.6,45.2,5.53,1.14,32.1,22.6,21,"J",311,"GOND",286000,0.0,11,126.0
"WJQA",64640,"L",1,2009,4,2,2013,6,4,"E","VOS","UZP","A",30,8,2012,4,20,0,"ROGN","SALIENT",1246,120,37.7,44.2,6.53,1.17,50.7,20.9,20,"J",311,"GOND",286000,1692.0,11,124.0
"WJQA",63075,"L",3,2011,2,24,2014,2,24,"E","VOS","QDP","A",31,8,2012,6,36,0,"ROGN","SALIENT",554,30,38.1,41.7,3.56,1.09,58.2,21.1,20,"J",311,"GOND",286000,0.0,11,125.0
"WWUA",693540,"L",8,2011,2,19,2014,2,19,"Z","VVH","FKF","A",1,9,2012,12,14,0,"COCH","SALIENT",560,34,13.1,15.2,2.09,1.16,59.0,95.7,55,"Q",730,"IFLT",350300,0.0,11,76.0
"EVSA",4995,"L",1,2011,1,27,2014,1,27,"E","EVE","UZP","A",30,8,2012,5,29,57,"JOPP","PRT",581,14,40.4,43.3,2.9,1.07,38.1,25.2,21,"J",311,"GOND",286000,0.0,11,135.0
"EQVI",985092,"R",2,2012,3,13,2013,7,1,"E","VIE","EWP","A",30,8,2012,12,35,3,"AMAZ","PRT",170,82,34.3,36.1,1.81,1.05,39.4,24.0,24,"K",341,"HOPP",286000,0.0,11,108.0
"EQVI",985620,"R",2,2012,1,14,2013,4,4,"E","VIE","EWP","A",30,8,2012,12,35,3,"AMAZ","PRT",229,47,34.3,37.0,2.65,1.08,38.5,24.9,24,"K",341,"HOPP",286000,0.0,11,107.0
"EQ",884536,"R",3,2010,12,15,2013,12,15,"U","ELU","VHP","T",31,8,2012,4,21,0,"COCH","SALIENT",625,57,36.3,44.1,7.77,1.21,54.1,28.7,29,"H",350,"HOPP",263000,0.0,11,106.0
"EQVI",961484,"R",4,2011,7,14,2014,7,14,"U","ELU","VHP","T",31,8,2012,4,21,0,"COCH","SALIENT",414,86,35.1,42.0,6.91,1.2,54.6,31.7,30,"H",350,"HOPP",286000,0.0,11,118.0
"EQ",866967,"L",1,2011,6,20,2013,11,27,"E","UEH","VFP","A",31,8,2012,1,29,4,"VELO","PRT",437,88,35.7,37.9,2.14,1.06,31.6,21.9,21,"J",311,"GOND",286000,0.0,11,125.0
"ZIFA",441,"R",2,2011,2,23,2014,2,23,"E","PDK","ENP","A",31,8,2012,19,50,17,"AMAZ","PRT",555,123,38.6,40.6,1.98,1.05,53.2,20.8,20,"J",311,"GOND",286000,0.0,60,124.0
"WLOA",75063,"R",4,2011,6,7,2012,9,28,"E","GRO","HEP","D",31,8,2012,0,35,0,"ROGN","SALIENT",450,102,60.0,82.3,22.4,1.37,45.0,21.3,20,"J",311,"GOND",286000,2719.0,65,145.0
"EQVI",561048,"L",3,2011,10,24,2014,9,11,"B","PHP","VFR","A",31,8,2012,3,58,0,"BAGD","SALIENT",312,13,27.3,33.1,5.8,1.21,47.5,90.7,88,"S",162,"IFLT",801100,0.0,75,208.0
"WAXA",223944,"L",1,2009,6,3,2013,4,12,"E","NFP","UZP","A",31,8,2012,14,33,8,"AMAZ","PRT",1185,3,36.2,45.7,9.49,1.26,48.4,26.3,24,"K",346,"HOPP",286000,755.0,11,115.0
"EQ",867574,"R",3,2010,12,20,2012,12,31,"E","VSV","DWP","A",31,8,2012,15,42,0,"ROGN","SALIENT",620,39,32.4,35.5,3.1,1.1,38.3,22.2,21,"J",311,"GOND",286000,0.0,11,125.0
"GHHA",1205,"L",4,2009,4,21,2012,12,11,"E","VXF","VFP","A",4,9,2012,20,19,42,"JOPP","PRT",1232,45,32.2,33.2,1.01,1.03,28.9,22.9,23,"J",301,"GOND",286000,0.0,60,130.0
"EQ",866984,"R",1,2010,10,13,2013,9,23,"E","FRE","EWP","A",8,9,2012,20,9,27,"JOPP","PRT",696,80,39.4,42.8,3.45,1.09,37.9,27.1,21,"J",311,"GOND",286000,0.0,11,140.0
"EQVI",718697,"L",3,2010,11,4,2013,1,24,"X","YDZ","VVG","A",8,9,2012,20,45,24,"JOPP","PRT",674,103,32.3,69.4,37.1,2.15,40.0,36.2,31,"C",114,"HOPP",286000,4036.0,65,103.0
"EQVI",711686,"R",2,2011,5,18,2014,4,16,"X","OUA","QBI","A",7,9,2012,8,29,0,"KIRK","SALIENT",478,79,42.6,54.4,11.7,1.27,50.8,32.7,31,"C",114,"HOPP",286000,0.0,25,116.0
"EQVI",710869,"R",4,2010,4,4,2013,4,4,"X","OUA","QBI","A",7,9,2012,8,29,0,"KIRK","SALIENT",887,16,33.5,44.9,11.4,1.34,51.1,32.3,31,"C",114,"HOPP",286000,0.0,11,116.0
"IXUA",294095,"R",4,2011,3,14,2014,3,14,"E","WKK","QDP","A",5,9,2012,0,30,48,"AMAZ","PRT",541,91,34.0,38.9,4.87,1.14,37.9,23.4,23,"J",301,"GOND",286000,0.0,11,121.0
"WWDA",887631,"R",7,2009,10,8,2012,10,8,"B","SWO","VEG","A",5,9,2012,1,57,0,"WINT","SALIENT",1062,6,11.9,16.9,4.92,1.41,54.2,126.0,86,"Q",752,"IFLT",580000,0.0,11,78.8
"EQ",919526,"R",1,2008,1,7,2014,2,28,"H","JDO","PDG","A",5,9,2012,1,57,38,"PRAI","PRT",1703,93,22.6,25.9,3.4,1.15,31.3,21.7,20,"E",231,"GOND",286000,0.0,11,81.1
"EQVI",983235,"R",1,2009,7,3,2013,7,30,"E","RNR","HEP","A",8,9,2012,14,38,0,"ROGN","SALIENT",1163,83,36.7,42.4,5.71,1.16,52.7,25.5,24,"K",341,"HOPP",286000,0.0,11,120.0
"WJQA",65072,"L",2,2010,4,18,2014,12,21,"E","VOS","FDP","A",10,9,2012,1,17,0,"ROGN","SALIENT",876,28,38.6,41.4,2.73,1.07,43.9,21.1,20,"J",311,"GOND",286000,0.0,60,124.0
"WJQA",64654,"L",3,2011,4,13,2014,4,13,"E","VOS","QDP","A",7,9,2012,8,17,0,"ROGN","SALIENT",513,72,37.4,42.6,5.27,1.14,37.3,20.4,20,"J",311,"GOND",286000,0.0,11,124.0
"EQVI",561031,"R",9,2011,1,20,2013,8,20,"B","PHP","VFR","A",8,9,2012,1,54,0,"BAGD","SALIENT",596,7,19.6,23.9,4.32,1.22,50.0,92.6,88,"S",162,"IFLT",801000,0.0,11,112.0
"KLSA",57441,"R",2,2011,10,11,2014,10,13,"E","GRO","DWP","D",5,9,2012,5,10,49,"WHET","PRT",330,38,41.3,42.4,1.04,1.03,31.6,19.7,21,"J",311,"GOND",286000,0.0,11,123.0
"EQ",868957,"R",2,2010,7,31,2013,4,1,"E","EHQ","ZWP","A",5,9,2012,5,34,55,"JOPP","PRT",767,86,38.5,43.0,4.51,1.12,37.0,24.3,21,"J",311,"GOND",286000,0.0,11,119.0
"EVSA",4153,"R",3,2011,12,15,2014,1,14,"E","EVE","UZP","A",5,9,2012,6,10,40,"JOPP","PRT",265,76,40.3,42.2,1.92,1.05,38.7,24.8,21,"J",311,"GOND",286000,0.0,11,135.0
"FHIA",76297,"R",2,2010,9,12,2013,9,12,"E","KRK","QDP","A",9,9,2012,23,54,0,"ROGN","SALIENT",728,62,39.2,42.9,3.67,1.09,39.2,21.9,22,"J",311,"GOND",286000,0.0,11,122.0
"FHIA",76121,"R",4,2010,2,26,2013,2,26,"E","KRK","QDP","A",9,9,2012,23,54,0,"ROGN","SALIENT",926,32,35.6,44.1,8.53,1.24,40.9,22.3,22,"J",311,"GOND",286000,0.0,65,123.0
"GHWA",213330,"L",3,2009,6,21,2013,8,22,"E","VXG","GNP","A",6,9,2012,19,58,0,"BMRK","SALIENT",1173,63,37.7,42.7,4.99,1.13,22.6,22.0,21,"J",311,"GOND",286000,5687.0,11,118.0
"EQVI",905614,"L",2,2011,4,25,2014,4,25,"E","EHQ","HWP","A",5,9,2012,6,25,0,"BMRK","SALIENT",499,70,37.4,48.0,10.6,1.28,25.8,21.8,20,"J",311,"GOND",286000,0.0,11,130.0
"EQ",868627,"L",2,2012,5,4,2014,5,8,"E","EHQ","HWP","A",5,9,2012,6,25,0,"BMRK","SALIENT",124,14,38.4,43.6,5.21,1.14,25.2,24.1,21,"J",311,"GOND",286000,0.0,64,131.0
"KEZA",22771,"R",3,2010,8,6,2013,8,6,"E","PKV","EDP","C",6,9,2012,4,11,14,"AMAZ","PRT",762,26,27.3,33.1,5.81,1.21,51.1,23.8,23,"K",346,"HOPP",286000,0.0,60,90.2
"EQVI",991318,"L",1,2008,4,20,2013,8,31,"E","UEH","VFP","A",8,9,2012,7,34,0,"MESA","SALIENT",1602,48,32.5,35.5,2.98,1.09,52.2,21.4,21,"J",311,"GOND",286000,5189.0,11,115.0
"EQ",867845,"R",4,2010,8,23,2013,8,23,"X","GKW","HGB","A",6,9,2012,2,22,0,"DEAN","SALIENT",745,85,36.8,43.1,6.26,1.17,38.7,23.2,21,"J",311,"GOND",286000,0.0,64,121.0
"QFXA",45454,"L",2,2011,12,27,2014,12,27,"E","VOS","QDP","A",5,9,2012,8,29,0,"ROGN","SALIENT",253,121,34.3,37.4,3.14,1.09,40.6,22.7,22,"J",311,"GOND",286000,0.0,65,122.0
"SQMA",83013,"L",2,2011,4,28,2014,4,28,"E","GRO","ENP","D",10,9,2012,4,41,55,"WHET","PRT",501,13,35.6,36.6,1.02,1.03,43.5,23.2,20,"J",311,"GOND",286000,0.0,60,125.0
"PENA",633272,"R",2,2010,9,3,2013,9,3,"E","VXG","GNP","A",7,9,2012,21,28,49,"JOPP","PRT",735,118,33.6,38.9,5.36,1.16,40.8,26.0,20,"J",311,"GOND",286000,0.0,60,111.0
"KHTA",9788,"L",3,2010,4,22,2013,4,22,"E","VXG","VFP","A",8,9,2012,2,44,38,"JOPP","PRT",870,73,37.6,41.6,3.98,1.11,40.7,26.1,21,"J",311,"GOND",286000,0.0,75,140.0
"FHIA",73339,"L",4,2011,5,9,2013,4,11,"E","VXG","VFP","A",8,9,2012,2,44,38,"JOPP","PRT",488,102,39.0,44.9,5.81,1.15,39.3,25.5,21,"J",311,"GOND",286000,0.0,65,140.0
"VSVA",4338,"R",3,2010,1,3,2013,1,3,"E","VXG","VFP","A",8,9,2012,2,44,38,"JOPP","PRT",979,51,44.0,49.6,5.69,1.13,43.1,25.8,21,"J",311,"GOND",286000,0.0,11,138.0
"EQVI",991902,"R",4,2010,8,12,2013,2,7,"E","EHQ","HWP","A",6,9,2012,17,51,59,"JOPP","PRT",756,33,38.0,43.8,5.79,1.15,31.7,25.7,21,"J",311,"GOND",286000,4432.0,11,145.0
